org_id,org_name,concept_id
94436,California Society for Addiction Medicine,2883
94437,Los Angeles City Attorney Mike Feuer,7404
94440,California Secretary of State, Alex Padilla,2866
94443,CA Conference Board of the Amalgamated Transit Union,2216
94444,Engineers & Scientists of CA, IFPTE Local 20,5045
94449,Riverside District Attorney,9865
94452,Green Technical Education & Employment,6006
94454,sustainableSMARTS,11201
94457,El Centro Chamber of Commerce and Visitors Bureau,4932
94459,Greater Riverside Chamber of Commerce,5970
94463,Oxnard Chamber of Commerce,8895
94467,South Bay Association Chamber of Commerce,10807
94470,Rancho Cordova Chamber of Commerce,9636
94471,Redondo Beach Chamber of Commerce and Visitors Bureau,9701
94474,South Bay Association of Chambers of Commerce,10808
94475,African American Farmers of California,282
94476,American Forest and Paper Association,642
94484,Kingdom Causes, Long Beach,6977
94488,Women in Non-Traditional Employment Roles,12834
94489,Pacific Business Group on Health,8917
94490,Silicon Valley Employers Forum,10653
94503,UAW, Local 2865,12070
94504,UAW, Local 5810,12072
94516,Golden State Manufactured-Home Owners League,5883
94522,Santee Mobilehome Owner's Action Committee,10363
94524,Individuals,6540
94535,California Health + Advocates,2434
94554,American Legion - Department of California,675
94555,AMVETS - Department of California,788
94556,Military Officers Association - California Council of Chapters,7977
94557,Veterans of Foreign Wars - Department of California,12443
94558,Vietnam Veterans of America - California State Council,12476
94559,9to5,84
94564,BreastfeedLA,1612
94565,California Work & Family Coalition,3110
94567,Communications Workers of America District 9,4022
94570,Restaurant Opportunities Center of Los Angeles,9779
94574,UC Hastings Center for WorkLife Law,12095
94581,Aviva Family and Children's Services,1233
94583,Bill Wilson Center,1474
94584,California Mental Health Advocates for Children and Youth,2585
94585,Casa Pacifica Centers for Children and Families,3268
94588,David and Margaret Youth and Family Services,4493
94589,Ettie Lee Youth and Family Services,5148
94591,Hathaway-Sycamores Child and Family Services,6146
94600,Sacramento Children's Home,9987
94606,TLC Child and Family Services,11836
94608,Unity Care Group, Inc.,12252
94613,LA Human Right to Housing Collective,7083
94615,Physicians for Social Responsibility, Los Angeles,9243
94623,GSMOL Chapter 1128,6043
94633,Legal Advocates for Children & Youth,7256
94634,California Cable and Telecommunication Association,2087
94636,Anaheim Ducks Hockey Club,796
94638,California State University Channel Islands,3000
94640,David & Margaret Youth and Family Services,4493
94645,Redwood Community Services,9707
94661,Independent Organization of Little Caesars Franchisees,6531
94663,Plumbing Heating Cooling Contractors Association of California,9340
94665,County Association of Governments of San Mateo County,4289
94668,California Organics Recycling Council,2687
94674,Chinatown Service Center,3569
94675,Clinicas de Salud del Pueblo, Inc.,3850
94680,Golden Valley Health Centers,5890
94687,Los Angeles Trust for Children's Health,7463
94690,Santa Rosa Community Health Centers,10358
94692,Wellspace Health,12631
94694,Independent Organization of Little Caesar Franchisees,6531
94696,Plumbing-Heating-Cooling Contractors Association of California,9338
94697,California State Controller Betty Yee,2944
94700,California Tuberculosis Controllers Association,3073
94705,Gateway Chamber Alliance,5744
94706,La Verne Chamber of Commerce,7168
94707,Oxnard Chambers of Commerce,8895
94711,South El Monte Chambers of Commerce,10828
94712,Howard Jarvis Taxpayer Association,9
94714,BoDean,1560
94717,Granite Rock Company,5948
94724,Vietnam Veterans of America-California State Council,12476
94727,Older Women's League Sacramento Capitol,8735
94729,CAWA - Representing the Automotive Parts Industry,3305
94740,Los Angeles Deputy Sheriffs,7441
94742,California Catholic Conference of Bishop, Inc.,2102
94742,California Catholic Conference of Bishop, Inc.,11
94743,Asian Americans Advancing Justice - Sacramento,967
94744,California State Council of Service Employees International Union,2953
94747,CarMax Auto Superstores,3244
94760,City of Ceres,3665
94764,Berkeley Climate Action Coalition,1409
94767,Friends Committee on Legislation,5667
94771,SEIU Local 1021,10480
94773,National Council of Jewish Women-California,8291
94779,Superintendent of Public Instruction, Tom Torlakson,11162
94794,California League of Conservation Voter,2534
94799,US Green Building Council California,12130
94800,California Naturopathic Doctor Association,2629
94801,California Naturopathic Medicine Committee,2630
94820,Coalition for a Safe Environment,3884
94826,La Cooperativa Campesina,7061
94828,Contractors State License Board,4208
94829,California State Chamber of Commerce,4
94830,Asian Pacific Environmental Network; California Apartment Association,983
94831,Board of Equalization Chairman, Jerome Horton,1543
94832,Center on Race Poverty and the Environment,3388
94835,Los Angeles County Supervisor, Michael Antonovich,7436
94836,Los Angeles Mayor, Eric Garcetti,7452
94838,Sierra Club California; State Board of Equalization,3
94853,Pacific Juvenile Defender Center,8945
94854,San Francisco Public Defender Jeff Adachi,10186
94859,Junior League of California, State Public Affairs Committee,6881
94861,Office of the San Diego District Attorney,8721
94868,ABATE of California,106
94870,Industrial Environmental Association,6547
94871,California Association of Professional Employees,1972
94884,Central American Resource Center - Los Angeles,3396
94893,National Day Laborer Organizing Network,8296
94898,Silicon Valley De-Bug,10652
94900,William C. Velasquez Institute,12787
94901,Vital Immigrant Defense Advocacy and Services,12514
94910,California Association of Councils of Government,1903
94914,San Luis Obispo Council of Governments,10258
94920,Victims Compensation and Government Claims Board,12458
94937,California Public Employees Retirement System Board of Administration,2778
94939,National Multiple Sclerosis Society - CA Action Network,8346
94950,Non-Profit Housing of Northern California,8530
94952,San Francisco Teachers Residency,10197
94955,San Marcos Prevention Coalition,10265
94956,South El Monte Chamber of Commerce,10828
94964,League of California Cities Latino Caucus,7224
94967,SIATech California,10621
94970,Planning & Conservation League,9300
94973,Association of Raza Educators, Sacramento Chapter,1129
94975,SIA Tech, California,10621
94979,Commerce Energy, Inc.,4001
94984,Just Energy Group, Inc.,6884
94992,RockTenn,9906
94996,California State Board of Optometry,2935
95000,Boys and Girls Club of Greater Ventura,1585
95002,California Center for Public Policy,2110
95007,County of Kern Board of Supervisors,4302
95014,Kheir Clinic,6948
95015,Orange County Taxpayers Association,8839
95030,Floortime Coalition of California,5390
95035,Orange County Superintendent of Schools,8838
95042,California State Commanders Veteran Council,2939
95043,Vietnam Veterans of American - California State Council,12478
95053,City of Los Angeles, Mayor, Eric Garcetti,3720
95070,Convention of States Project,4211
95071,Convention of States Action,4210
95077,American Federation State, County and Municipal Employees,636
95077,American Federation State, County and Municipal Employees,21
95079,Home Start, Inc.,6343
95087,Inland Empire Waterkeeper,6572
95096,Your Family Your Choice,12914
95100,California In-Home Supportive Services Consumers Alliance,2474
95101,Communities Actively Living Independent & Free,4026
95102,Educate. Advocate.,4894
95103,Feeding America San Diego,5296
95107,Jewish Public Affairs Committee of CA,6800
95112,Personal Assistance Services Council,9166
95114,Project Angel Food,9495
95118,Senior & Disability Action,10513
95125,California Health+ Advocates,2434
95130,Southern California Public Power Authority,10855
95141,Alliance for Community Transformations,438
95143,California Community College CalWORKs Association,2202
95144,California Nurse - Midwives Association,2663
95150,Interface Children & Family Services,6619
95151,Jewish Family Service of San Diego,6798
95153,Lutheran Office of Public Policy,7559
95163,Starting Over, Inc.,10977
95164,Strong Hearted Native Women's Coalition,11097
95165,Women's Health Specialist of California,12833
95167,AFSCME Local 3930 (Co-Sponsor,21
95169,Individual,6540
95173,Veterans Legal Clinic,12442
95174,Smoke-Free Alternatives Trade Association,10718
95179,Center for Climate Protection,3351
95180,City of Cloverdale,3669
95184,Services Employees International Union  California,10532
95198,National Association of Women Business Owners,8272
95208,Emergency Medical Services Administrators Association,5001
95213,Koreatown Immigrant Workers Alliance,7011
95222,American G.I. Forum,653
95238,Emergency Nurses Association,5002
95244,My Sister's House,8185
95248,Friends of Harbors, Beaches, and Parks,5671
95252,Monterey Coastkeeper & Otter Project,8067
95257,Wishtoyo Chumash Foundation,12821
95261,San Joaquin County Probation Officers Association,10220
95268,Central Water Agency,3420
95270,Coachella Valley Association of Governments,3873
95271,Desert Valleys Builders Association,4626
95278,Center on Race, Poverty & the Enviroment,3387
95280,American Council of Engineering Companies, California,600
95283,Northeastern California Building & Construction Trades Council,8558
95288,Associated Students of College of the Redwoods,1035
95294,Associated Students of Las Positas College,1036
95306,Student Senate for California Community Colleges, Region I,11105
95307,Student Senate for California Community Colleges, Region IV,11107
95308,Student Senate for California Community Colleges, Region V,11108
95309,Student Senate for California Community Colleges, Region VI,11109
95310,Student Senate for California Community Colleges, Region VII,11110
95311,Student Senate for California Community Colleges, Region VIII,11111
95315,Associated Builders and Contractors - San Diego Chapter,1007
95318,California Association of Local Agency Formation Commissions,1945
95329,Deposition Reporters Association,4615
95332,JG Boswell Company,6808
95346,DPS Inc.,4755
95365,Wadham Energy LP,12541
95371,Center for Race, Poverty and the Environment,3374
95372,People Organizing to Demand Environmental and Economic Rights,9139
95377,Independent Living Resource Center San Francisco,6528
95386,California Conference Board of Amalgamated Transit Union,2215
95387,California Labor Federation AFL-CIO,14
95388,California United for a Responsible Budget,3074
95396,Sacramento Central Labor Council AFL-CIO,9986
95402,AFSCME Local 3930, AFL-CIO,21
95417,Asian Pacific Islander American Public Affairs Association,986
95420,California Chamber of Commerce California Citrus Mutual,4
95421,Residential Contractors Association,9767
95422,Walter and Prince, LLP,12558
95427,Self Help Counties Coalition,10497
95429,San Diego City Fire Fighters Local 145,10110
95441,OCA - Greater Los Angeles,8677
95450,Santa Susana Mountain Parks Association,10360
95451,Drowning Prevention Foundation,4770
95452,Advocates for Health, Economics and Development,248
95456,SoCal 350 Climate Action,10727
95458,Election Integrity Project,4941
95462,Mayors and Councilmembers' Association of Sonoma County,7749
95468,International Fragrance Association North America,6663
95472,Insurance Commissioner, Dave Jones,6601
95473,Engineers and Scientists of California,5044
95475,American Probation and Parole Association,713
95477,Root & Rebound,9922
95479,Office of the State Long Term Care Ombudsman,8723
95485,Center for Oceanic Awareness, Research and Education,3372
95486,City of Los Angeles, Councilmember Paul Koretz,3719
95487,ChicoBag,3508
95490,County Sanitation Districts of Los Angeles,4327
95500,Napa Recycling and Waste Services,8215
95502,Plastic Pollution Coalition,9308
95507,Seventh Generation Advisors,10554
95519,CLEAN Carwash Campaign,3812
95520,Engineers and Scientists of California, IFPTE Local 20,5045
95526,Service Employees International Union, California,10532
95534,California Continuing Care Residents Associations  - Sponsor,2233
95536,Jeffery F. Rosen, District Attorney, Santa Clara County,6786
95542,LIUNA Locals 777 and 792,7381
95543,Orange County Professional Firefighters Local 3631,8833
95549,Sonoma County Agricultural and Open Space District,10781
95555,Eden I&R,4874
95556,United Ways of San Diego County,12242
95557,2-1-1, Alameda County,38
95572,Tom Torlakson, State Superintendent of Public Instruction,23
95573,American Board of Dental Examiners,562
95574,Water Foundation  [SPONSOR],12583
95576,Concerns,4115
95592,Baz Allergy, Asthma and Sinus Center,1352
95595,Business for Innovative Climate and Energy Policy,1711
95596,C&C Development Company,3150
95597,California Climate & Agriculture Network,2162
95599,California Interfaith Power & Light,2504
95603,Central California Asthma Collaborative,3401
95607,Communications Workers of America - District 9,4019
95624,Progressive Asset Management, Inc.,9484
95626,Quest,9597
95634,Sonoma Agricultural Preservation and Open Space District,10779
95638,Symantec Corporation,11228
95639,Tamalpais NatureWorks,11256
95642,US Green Buildings Council,12129
95652,California Metals Coalition,2588
95661,Valley Economic Development Center,12367
